id,screenName,tag,followerCount,lang,tweetID
2711797192,unhappylrh,#respecttylerjoseph,536,en,769300558804979712
2792244190,twentyphanpilot,#respecttylerjoseph,486,en,769300559325192192
15484185,danmet,#nationaldogday,486,en,769300582913839104
2796791659,dubuque2000,#respecttylerjoseph,211,en,769300586118471684
66517711,allisonrose303,#nationaldogday,346,en,769300585740902400
451901537,TreyceMontoya,#nationaldogday,5566,en,769300587875708928
1331870862,ashhhlleeyy19,#nationaldogday,399,en,769300587267653637
637337078,childshdrake,#nationaldogday,748,en,769300586307039232
3401533456,piercethemorg_n,#respecttylerjoseph,236,en,769300587582193664
79851948,vmsherer,#nationaldogday,322,en,769300583941566464
211243799,fluffyhowelI,#respecttylerjoseph,9270,en,769300588916006913
22204319,christiiian,#nationaldogday,537,en,769300598810435587
82273623,eridani99,#nationaldogday,1363,en,769300595735920641
193042818,NickMcCrackin21,#nationaldogday,543,en,769300595748528128
706836620566077440,ReynaLeal3,#nationaldogday,246,en,769300597606457344
3301840628,Caitie937,#respecttylerjoseph,295,en,769300595924623360
744365907514888192,Twisted_Philly,#nationaldogday,358,en,769300593957535744
1491100712,really_trin,#respecttylerjoseph,576,en,769300597732417536
165841620,lysscastillo,#nationaldogday,630,en,769300599049424896
311076253,karacantweet,#nationaldogday,337,en,769300597359058944
1247500939,perlamorgan_,#nationaldogday,805,en,769300596352425984
4598715132,ughnatty,#nationaldogday,540,en,769300636869341184
368082430,iAM_JaMarcusC,#nationaldogday,561,en,769300638861783040
237827765,jaredhager12,#nationaldogday,245,en,769300639453179905
3248938464,ftandreaa,#nationaldogday,170,en,769300639146872832
340665300,rachel_oakess,#nationaldogday,446,en,769300638652067840
2744054234,_samuelpascual,#nationaldogday,224,en,769300641537748992
38453923,THEHOTELDEREK,#nationaldogday,1592,en,769300638610001920
250446648,marinarachael,#nationaldogday,10720,en,769300642666086400
611526479,katieann_tanaka,#nationaldogday,170,en,769300643173412864
2411716262,_amberlih,#nationaldogday,410,en,769300641957109761
4925100874,Mitch_Corey_Jet,#nationaldogday,278,en,769300651977441280
2941538854,dunwithsociety,#respecttylerjoseph,177,en,769298012875153408
716569957623009280,elena_conway,#nationaldogday,279,en,769300653348978689
505977013,sallysurfer9,#nationaldogday,205,en,769300654384971777
3366487514,Caleb_Farmer_15,#nationaldogday,166,en,769300655114641408
722480153012494336,daddyrebollo,#respecttylerjoseph,115,en,769300656662339584
350531352,morganryndak,#nationaldogday,591,en,769300655622221824
2443195675,that_girl_kiara,#nationaldogday,261,en,769300658583244800
1604144455,Alien_Darling,#respecttylerjoseph,733,en,769300659539705857
69651987,hungryhowies,#nationaldogday,6527,en,769300657794756609
284182161,vxctorxan,steve rogers,696,en,769300666699358208
739776761819324417,iamSAG_,#nationaldogday,251,en,769300669769527297
142557663,Perky_Patrick,#nationaldogday,175,en,769300670440550402
396343031,Brianna10494,#nationaldogday,170,en,769300672009363456
1538925752,comicbookfan512,#nationaldogday,773,en,769300672823095296
1035469476,aracelmichii,#nationaldogday,280,en,769300674035101696
1850320429,Sidney_Spacher,#nationaldogday,576,en,769300669954072576
4414257134,ermina1901,#nationaldogday,150,en,769300671715643394
62649878,thisawkwardgrl,#nationaldogday,908,en,769300672684646400
4157346614,josieacorso,#nationaldogday,372,en,769300673892605953
31504867,amacfarlane,#nationaldogday,115,en,769300672185372672
109956915,BLACKOUTSLAVE,#gloryoutnow,3183,en,769300674983170050
1129960214,take_a_SEAT_2,#nationaldogday,190,en,769300672235737088
711435216,latinostrategy,#nationaldogday,1157,en,769300677839368192
62905954,KappaVelvit,#nationaldogday,18003,en,769300677583638528
330477315,chrissiemac24,#nationaldogday,1207,en,769300678867116032
1299627674,lonelychills,#nationaldogday,161,en,769300677197574144
3278367961,filedunderx,#nationaldogday,504,en,769300678539829249
4759812944,ChubbyBijou,#nationaldogday,313,en,769300693500866560
110761714,geekosuave,#nationaldogday,6357,en,769300696038379520
554294457,DestinyRose34,#nationaldogday,190,en,769300695631605760
1383230970,dannylopez911,#nationaldogday,178,en,769300697263190016
261829448,BriannaGNoonan,#nationaldogday,839,en,769302509156495360
32216730,slatt3rn,#nationaldogday,584,en,769302568296079360
1363094336,KileyRhoden,#respecttylerjoseph,253,en,769302568912588800
2324727499,CKeller1033,#nationaldogday,609,en,769302505381429249
1920424525,CrittrConcierge,#nationaldogday,125,en,769302506149122048
24027071,MrsZee,#nationaldogday,258,en,769300697884069888
501270044,_VanillaB,#nationaldogday,1128,en,769302505834545153
2489760644,kevin_olsen96,#nationaldogday,125,en,769302506312757248
339319324,jamesfletchr,#respecttylerjoseph,649,en,769300698269974528
762502868871950336,K3V1N_OVO,#nationaldogday,399,en,769302564131045380
375042377,Ben_Pearce21,#nationaldogday,1720,en,769302564928098304
1199251308,vevotroye,#respecttylerjoseph,8981,en,769302564475207680
892439390,Mdansx1975,#respecttylerjoseph,927,en,769300699482038272
88105013,JamesHotels,#nationaldogday,4592,en,769302502701461504
2263185864,siighirwin,#respecttylerjoseph,672,en,769302502835650566
26168404,scotthuckphoto,#nationaldogday,1242,en,769302505830379521
15551795,victoriastiles,#nationaldogday,23577,en,769302508862930944
721437361029062656,eriiiika101,#nationaldogday,252,en,769302500578988032
16593362,SlackerRadio,#nationaldogday,58156,en,769302499077398528
2610142993,tchris131,#nationaldogday,297,en,769302497794134018
1613954695,DestineeAnne21,#nationaldogday,654,en,769302500021329921
487130852,christaacarol,#respecttylerjoseph,127,en,769302499333382144
3859256953,syunsukeSG315,#nationaldogday,282,en,769300410188177408
1491989796,hannahmillaaa13,#nationaldogday,499,en,769300697338744832
1736162342,theI975fthalsey,#respecttylerjoseph,937,en,769302505633308672
2984909618,savannaakennedy,#respecttylerjoseph,247,en,769302498574209026
510527842,brittanyy_ann2,#nationaldogday,651,en,769302496816820224
962925482,bennett_maci,#nationaldogday,377,en,769302492844666880
2534940822,_demetriusAB,#nationaldogday,610,en,769302495831228420
761292159182135296,tacobeIldun,#respecttylerjoseph,184,en,769302495990611973
258519147,Simonacarputo,#nationaldogday,290,en,769302494900056064
2758383010,yeezydagoat,#nationaldogday,972,en,769300698605481984
3744159132,sabrinaford01,#respecttylerjoseph,202,en,769302491104104448
4416726852,tori_sumner,#nationaldogday,653,en,769302503867359232
101803844,OriginalOddity,#nationaldogday,155,en,769302504639229952
18909390,ACHoundBound,#nationaldogday,2429,en,769302490042990592
293856096,jhorge01,#gloryoutnow,464,en,769302490273546241
16081831,meredithshiner,#nationaldogday,14868,en,769302485529833472
16944022,BethBaldauf,#nationaldogday,4782,en,769302485844553728
584764412,TomAndrews123,#nationaldogday,267,en,769302503942946816
3275081448,lindseybasill,#nationaldogday,276,en,769302503368167425
215259587,sshankya,#nationaldogday,299,en,769302481377439744
2279728861,geoorga,#nationaldogday,281,en,769302501862600704
2942528129,manchestersmove,#nationaldogday,464,en,769302502655332352
2803587279,1dIsLov1dIsLife,#respecttylerjoseph,1945,en,769302481776115716
3873386183,IDreamofJoJo,#nationaldogday,213,en,769302477229416449
1228397394,paytonatherton,#nationaldogday,984,en,769302480526123008
367002065,nickwestrick,#nationaldogday,363,en,769302479808917504
702137038,_mittenss,#nationaldogday,544,en,769302478957449216
751116936277262336,adashofpetty,#nationaldogday,163,en,769302478705876992
3933196462,collphan,#respecttylerjoseph,712,en,769302478882009088
3310365552,Zamarripa102,#nationaldogday,210,en,769302478395277312
424622537,BYEclairebear,#nationaldogday,1325,en,769302478424768512
24401310,chull48186,#nationaldogday,501,en,769302476155719680
2831761186,raderconst,#nationaldogday,820,en,769302494992224256
717196323875848193,marie_manley10,#nationaldogday,115,en,769302475371376640
456457422,LexxyWedige,#nationaldogday,277,en,769302477988569088
199888943,olive_beauty,#nationaldogday,109,en,769300699507200000
242903262,laurvrwhite,#nationaldogday,939,en,769300699603689473
729477352263172096,WhadupDogg,#nationaldogday,321,en,769302478085062656
3015449445,peachyydun,#respecttylerjoseph,542,en,769302477778935808
820234399,DrPol,#nationaldogday,27237,en,769302475765641216
2871358112,kenzie4man,#nationaldogday,174,en,769302475883081729
1554460172,morglewis7,#nationaldogday,402,en,769302472255045632
3434163077,NannerAyerz,#nationaldogday,111,en,769302470946357248
154596987,Maxine_Coral,#nationaldogday,368,en,769300698764873728
898219136,bposeidonwins1,#nationaldogday,472,en,769302471948771329
58650551,ftp_lover,#nationaldogday,138,en,769302471499915265
2359355668,hollowedspace,#respecttylerjoseph,1023,en,769302471466487808
548001656,zahrraaaa_,#respecttylerjoseph,1546,en,769302470887702528
374368734,katie_a_11,#nationaldogday,392,en,769300700664913920
237438869,discohirokun,#nationaldogday,274,en,769300704221663233
16313565,Tom_tomorrow,#nationaldogday,263,en,769300704305508352
2921462863,kayroze_,#nationaldogday,673,en,769300701470072833
15693909,DorothyKingsley,#nationaldogday,114,en,769300699293245440
477465487,KarissaBurright,#nationaldogday,193,en,769300703235891201
1973252264,Abdulgader_Mlra,#nationaldogday,414,en,769300702900412417
753335673030119426,Re_sheeda,#nationaldogday,173,en,769300699234664448
732739505086562304,1dplus5sosgal,#louisweloveyou,164,en,769300754255323136
1635780961,anymoredolan,#nationaldogday,990,en,769299249603284992
1350964616,Lexlie_2508,#nationaldogday,1146,en,769300759716311040
1886975125,ilseringo11,#nationaldogday,181,en,769300755786457089
4656253093,allysmiles4u,#gloryoutnow,102,en,769300757086691328
283699341,graylinda72,#nationaldogday,176,en,769300756142972929
956830470,Hard2Exxxplain,#nationaldogday,1010,en,769300757547855872
45440149,jmfc_18,#nationaldogday,203,en,769300758923730948
284263419,raafytaafy,#nationaldogday,454,en,769300759200600064
381531429,NicoleisDigital,#nationaldogday,340,en,769302469994246144
114232648,noranroz22,#nationaldogday,958,en,769300758529466369
764447336,Katie_Peddle,#nationaldogday,532,en,769302468878536705
33439936,onlyjanis,#nationaldogday,633,en,769300758630203392
1376963456,emothespeen,#respecttylerjoseph,1206,en,769302469121806336
96164015,RobotCowboyATX,#nationaldogday,323,en,769302468136022016
108823636,Tawnini,#nationaldogday,103,en,769300783745601536
622511375,LiveLyfFly,#nationaldogday,407,en,769302467821436928
2715445888,__vasileia,#nationaldogday,880,en,769300781048614913
24070824,runman317,#nationaldogday,226,en,769302464629800962
839037403,Spencer_G_Hen,#nationaldogday,1068,en,769300780637716480
732386129123680256,Oh_MsBelieverrr,#respecttylerjoseph,115,en,769296159240224768
43131705,ViciousPlatypus,#nationaldogday,157,en,769300780910206976
1692402193,UTSmokey_00,#nationaldogday,10682,en,769300782315282432
1944730363,Sniffledo0dle,#respecttylerjoseph,125,en,769300783191973889
608360025,iRose_ThanBloom,#nationaldogday,509,en,769297966817538048
993505332,arleykemm,#nationaldogday,780,en,769300848971317250
80703587,ChelseaTMWillis,#nationaldogday,1019,en,769300846962024448
26732575,klarter,#nationaldogday,106,en,769300843820703746
3224525198,WishIWuzADog,#nationaldogday,104,en,769300846190350336
432596903,WXCVI,#nationaldogday,389,en,769300843153661952
1678174891,jenna_pemrick22,#nationaldogday,248,en,769300841400561664
739545225052332033,LOVELYGUNN,#respecttylerjoseph,368,en,769300845452103680
34965961,mellank,#nationaldogday,1459,en,769300845477371904
398292038,pizzarollking_,#nationaldogday,460,en,769300858827710464
2882730834,heartbreakercal,#nationaldogday,2050,en,769300857498185729
1638513462,blurrypain,#respecttylerjoseph,434,en,769300858026729472
410145327,EBoo_13,#nationaldogday,817,en,769300861101105152
636660894,addie_mae12,#nationaldogday,682,en,769300856105791559
1002230450,Localcarradio,#respecttylerjoseph,192,en,769300861273202688
3550082955,petitebiscut,#respecttylerjoseph,398,en,769300864402096129
1087285896,catharxis_,#respecttylerjoseph,1157,en,769300864691560449
1559636696,teaserseven,#nationaldogday,176,en,769300887466446848
888854101,deetzah,#nationaldogday,264,en,769300888565518336
391548022,AshleyStrawser2,#nationaldogday,170,en,769300888712310784
135200241,0LIVERHAMPTON,steve rogers,671,en,769300899814662144
2426637932,troyeadrianna_,#respecttylerjoseph,619,en,769300899336327168
974639401,timvermilya15,#nationaldogday,450,en,769300891543412736
125475022,Tyler_Sternberg,#nationaldogday,548,en,769300893909090304
486244954,USA_BladeRunner,#nationaldogday,348,en,769300890071236609
56516460,gtfolauren,#nationaldogday,616,en,769300897407000577
26140710,TexansCheer,#nationaldogday,230848,en,769300897356652545
42364148,RKauff7777,#nationaldogday,837,en,769300898132660224
4729859603,twoforspearing,#nationaldogday,200,en,769300896710815744
612960020,meg_mcmullen99,#nationaldogday,338,en,769300896979247104
394266982,KCAutoMuseum,#nationaldogday,321,en,769300897486831617
3023374512,lemmonnatalie,#nationaldogday,302,en,769300896727441408
459500337,RandallChildren,#nationaldogday,2353,en,769300895402110976
25552956,OnePint,#nationaldogday,362,en,769300889429504002
222480433,naija_TFB,#nationaldogday,386,en,769300926423334912
232057346,Women_Hunt_Too,#nationaldogday,6397,en,769300925886246912
2247897108,jaadeen_,#nationaldogday,796,en,769300917548032000
2991337926,rubythemermaid,#nationaldogday,177,en,769300925513015297
2841701624,MyNameIsLola46,#nationaldogday,492,en,769300918814674944
752226925595201537,TimileyinO2,#nationaldogday,566,en,769300920417001472
37677428,RonnieandCathy,#nationaldogday,1171,en,769300923525033984
1253252142,siickasfriick,#respecttylerjoseph,404,en,769300925743828992
1853237287,janey_barron,#nationaldogday,178,en,769300924456050688
42741327,ukloner,#nationaldogday,2995,en,769300925118722048
77041088,catsinthebagpur,#nationaldogday,2181,en,769297937012785152
65781286,petitedancer11,#nationaldogday,119,en,769300924506345476
1214580764,Sammy_518,#nationaldogday,150,en,769300926544740352
2972414511,paleopets,#nationaldogday,130,en,769300926448283649
703977408064520193,karenworley01,#nationaldogday,244,en,769300926565871617
594155171,tyjokari,#respecttylerjoseph,363,en,769297937214033920
397580240,Sunbae_Z,#nationaldogday,5339,en,769300927815806977
3772907602,denaenash,#nationaldogday,331,en,769300927513714688
2750702608,jojogonzo13,#nationaldogday,530,en,769300928436416512
309176121,pquintela_cdpe,#nationaldogday,827,en,769300929254395904
2680330601,codynorton679,#nationaldogday,683,en,769300928801505280
18540423,GreenwellOKC,#nationaldogday,631,en,769300929644523520
701598514606768128,spacebabydan,#nationaldogday,395,en,769300930151919617
382743008,JasonAOglesby,#nationaldogday,630,en,769300930646933504
908106505,coreeander,#nationaldogday,3994,en,769300993171304448
28118109,tomthespeaker,#nationaldogday,13636,en,769300991376257024
1323737490,IanHerrington33,#nationaldogday,228,en,769300992525340672
1113127188,mikenna_,#nationaldogday,532,en,769300992844193794
838265305,devdard,#nationaldogday,1185,en,769300993737576448
392976600,AmyVandy20,#respecttylerjoseph,584,en,769300994345701377
151918585,JoeyTheSpiceGuy,#nationaldogday,104,en,769300994316439553
2786497775,TrippyKickz,#nationaldogday,257,en,769300992361918464
327092443,LexAnd_TheCityy,#nationaldogday,255,en,769300994828017664
4049217603,giovanaguterres,#nationaldogday,152,en,769300995163684864
228471143,__JanaeBrianna,#nationaldogday,1021,en,769301024918138884
3378852437,WalkthetalkLDN,#nationaldogday,136,en,769301023299084288
775969166,lLYSBGIRLS,#respecttylerjoseph,5385,en,769301024007974912
31160518,dpnak,#nationaldogday,1162,en,769301023815073792
294044273,danielgolan94,#nationaldogday,530,en,769301024360108032
1465669609,oliviaa_rubio,#nationaldogday,623,en,769301021432492032
1077140042,MelRobsings,#nationaldogday,611,en,769301026088316928
824254596,AlwaysRosi,#respecttylerjoseph,602,en,769301026130104320
1090727760,briseydabarrera,#nationaldogday,636,en,769301023772938240
34087455,LexiOliveros13,#nationaldogday,286,en,769302467838349312
304698101,sweetk01,#nationaldogday,665,en,769302467192377344
56603932,eduKAYtion,#nationaldogday,150,en,769302467041333248
18152615,anxiouswad,#nationaldogday,467,en,769302465074167808
1021179816,alexandramarz1,#nationaldogday,336,en,769302464092864513
2794573530,Sgt_12,#nationaldogday,135,en,769302462746415104
2413036195,sneddyy_,#nationaldogday,241,en,769302454559277057
795775598,LucyAnnaKeane,#respecttylerjoseph,120,en,769302453011509250
1699612207,BFarm_10,#nationaldogday,427,en,769302450440470528
2605903969,kaylencastaneda,#nationaldogday,621,en,769302450759094272
841601534,Thotwrks,#nationaldogday,133,en,769302449429635072
58650464,BYE_KarinaP,#nationaldogday,287,en,769302450952024064
2597306593,joshuaadunseph,#respecttylerjoseph,110,en,769301026704883712
2430899168,ABoxaThoughts,#nationaldogday,680,en,769301024838340608
2828734880,drewgilara,#nationaldogday,103,en,769301027661160449
1423637965,PartCatalog,#nationaldogday,1213,en,769302449714704384
4107248652,sofritolocito,#nationaldogday,1278,en,769302447726526464
2330452159,KGeise_CCHS,#nationaldogday,221,en,769302449643360256
2895649511,emotrashdun,#respecttylerjoseph,182,en,769302448611663874
106007942,primelifeofmine,#nationaldogday,485,en,769302447584120832
430693289,barb_curtis,#nationaldogday,257,en,769302447248539649
393665485,Virtuous_Shay31,#nationaldogday,1102,en,769302446879281152
65548914,ryanmcguff,#nationaldogday,1202,en,769302442689306624
267868225,nickamsen,#nationaldogday,352,en,769302443523993600
3323835137,blohmbrian,#nationaldogday,1016,en,769302441129046016
50765284,SetthemF,#nationaldogday,283,en,769302445298028544
4711468087,madalineevonne,#nationaldogday,266,en,769302443679035392
2866413109,emmaraelle,#nationaldogday,294,en,769302439958720512
109538536,WakeEveryoneUp,#nationaldogday,709,en,769302442173431808
3232157437,JhonaGuinita,#nationaldogday,962,en,769302441951047680
15634296,KronosInc,#nationaldogday,37907,en,769302442647388160
1589786011,Brittneemcd9,#nationaldogday,725,en,769302439539376128
2279314668,jonesraven115,#nationaldogday,610,en,769302439744802816
280182962,itsjelly_,#nationaldogday,347,en,769302440948670464
2620108920,jtsmitty23,#nationaldogday,214,en,769302438415335424
3035969779,howellsmarano,#respecttylerjoseph,608,en,769302439887372288
273720373,KatieKormann,#nationaldogday,1474,en,769301025501147136
324513447,CrouchingTyler0,#nationaldogday,596,en,769302440114085888
252400061,AlyssaGrimmer,#nationaldogday,337,en,769301027166248961
530053983,DMoosman,#nationaldogday,107,en,769301032417370112
2713395805,LCCK9Phoebe,#nationaldogday,306,en,769301025970847745
3185677362,Kassandra_Hood,#dearluke5sos,928,en,769301032207691776
1900975693,CarolineSalfati,#nationaldogday,364,en,769301030228070401
377693195,alexsauls12,#nationaldogday,315,en,769301029410209793
723371163615813633,somewhat_canon,#respecttylerjoseph,155,en,769296166752321540
95772052,nikkivoelzke,#nationaldogday,1544,en,769301047592509440
1426403580,infatuatedniaII,#nationaldogday,332,en,769301048313929728
3865095138,pineapples2100,#nationaldogday,182,en,769301056404586496
2564147521,FrontierShauna,#nationaldogday,304,en,769301048938729473
1164798391,regnew_,#nationaldogday,573,en,769302438608195584
2538433488,callmeQuintanaa,#nationaldogday,706,en,769301049102315524
259301887,CallMe__Jay,#nationaldogday,842,en,769303937455427585
2450802572,_katidory_,#respecttylerjoseph,306,en,769301056375304192
537796313,RachRN33,#gloryoutnow,118,en,769302439019286528
214745304,HaleyNHarris,#nationaldogday,463,en,769302437752508416
59308728,FNA_Right,#nationaldogday,267,en,769301051048591360
25825098,dmentia66,#nationaldogday,360,en,769301047898738689
3024492032,stopthetardies,#respecttylerjoseph,172,en,769301052495716352
40372010,kimmmmy_k,#nationaldogday,454,en,769302437664428032
712417590149255168,Scotindustria,#nationaldogday,209,en,769302435718426624
4687664480,Myraxpatrice,#nationaldogday,248,en,769302432031662080
607508734,Amran_Siyabi,#belgiangp,195,en,769302435277971457
3128110097,haleyszramoski1,#nationaldogday,626,en,769302433831026688
1688196648,smelllikecanada,#nationaldogday,167,en,769302436251000832
517919545,JuJu1184,#nationaldogday,643,en,769302436993458176
175431948,RowdyPrimate,#nationaldogday,2699,en,769302436347469825
2894962428,GabiRamirez,#nationaldogday,179,en,769301049525940225
252789303,SandhyaABC7,#nationaldogday,9833,en,769301053456121857
110057271,steffballinger,#nationaldogday,209,en,769301052411686912
1352622650,georgiaunlit,#respecttylerjoseph,464,en,769302435756212224
3823829169,alessaallen,#respecttylerjoseph,205,en,769302436154671104
735892940,ToucanRescue,#nationaldogday,327,en,769301056069234692
974421852,diva_abbi,#nationaldogday,165,en,769301054131286017
208834528,Reham_MNasser,#nationaldogday,2908,en,769301054399938560
743263549938507776,MzFerg04,#nationaldogday,194,en,769297901184913408
2548899996,hannahdevyor,#respecttylerjoseph,149,en,769301076273008640
719946086505398272,phanfaith,#respecttylerjoseph,218,en,769297901696782336
49556334,Duderibe,#nationaldogday,880,en,769301074406612992
736409241502650368,nhlbolts,#nationaldogday,358,en,769301075090300928
56804507,bijoux123,#nationaldogday,109,en,769301078106079232
613813817,Ibelieveinsam,#nationaldogday,792,en,769301081092415488
2362071654,starryhansen,#nationaldogday,1399,en,769301080588988416
1506991394,bryanjstl,#nationaldogday,201,en,769301073999691776
91150503,Certified__Lame,#nationaldogday,754,en,769301079808962561
4852691021,frecklycash1,#nationaldogday,129,en,769301091007606785
486694740,bellahyazinth,#respecttylerjoseph,270,en,769301086733758470
248709383,StPatsburg,#nationaldogday,266,en,769301086381469696
2974094117,MZegalia,#nationaldogday,284,en,769301086620491776
812371938,Tyres_Zurya,#nationaldogday,510,en,769299464049664000
598954110,RichterIsaac,#nationaldogday,162,en,769301089262919680
2969010615,XimenaPineda19,#nationaldogday,320,en,769301089988456448
395002300,JitterZeitgeist,#nationaldogday,118,en,769301089694978049
314179626,_elaina,#nationaldogday,571,en,769301466993524736
116017073,VincentMichaels,#nationaldogday,2978,en,769301093859913728
1669515643,jz_alva,#nationaldogday,258,en,769301093696155648
28828310,Nick_Pinkerton,#nationaldogday,220,en,769303119901503488
15057983,HISH_MUSIC,#nationaldogday,51909,en,769301095244042240
1695011394,__KeylaC__,#nationaldogday,516,en,769301094115794944
743777502,emmahope_14,#nationaldogday,782,en,769301091682885632
364254017,tommysteffs,#nationaldogday,390,en,769301095206227968
434538652,alexisbrinkleyy,#nationaldogday,769,en,769301095680204800
711347907698532352,septicwhy,#respecttylerjoseph,755,en,769301094698672128
110915535,BiancaALev,#nationaldogday,595,en,769301095109787649
158069199,_xxally,#nationaldogday,1834,en,769301094589542400
1390347163,hopeebruce,#respecttylerjoseph,105,en,769297869929054208
14393497,shagdalen,#nationaldogday,154,en,769301107688419328
3221918216,zak_boshra,#nationaldogday,438,en,769301110955868160
3128198353,andrewsg626,steve rogers,184,en,769301113082294272
14932037,protitude,#nationaldogday,118,en,769301129091887104
1278150463,LemonadeSunrise,#nationaldogday,347,en,769301112960659456
1518636445,AshleyFlores_20,#nationaldogday,722,en,769301111119372288
1976292156,abbie_jaane,#nationaldogday,328,en,769301111580663808
1719384486,PeaceNotwar3,#nationaldogday,194,en,769301112272723968
3025660618,jadehelens,#respecttylerjoseph,173,en,769301112595906560
2569359498,rosspayno,#respecttylerjoseph,377,en,769301112348250113
2516169577,thesarahgordon,#nationaldogday,394,en,769301123123466241
357545702,DrakeAdmission,#nationaldogday,1138,en,769301126126505985
4167509860,tonymorosb,#nationaldogday,205,en,769301127649071104
144916944,CATHancock,#nationaldogday,1142,en,769301124973260801
470363998,VGiandurco,#nationaldogday,225,en,769301126378323968
604924021,1of4_Pestilence,#nationaldogday,316,en,769301127317876736
4603095629,Lilac_clifford2,#respecttylerjoseph,409,en,769301128186044418
2714845389,joshuabancy,#nationaldogday,173,en,769301128567595008
2359937425,abby_foster97,#nationaldogday,161,en,769301128341168129
298717766,jacko_97,#nationaldogday,1526,en,769301129306013697
337382889,Xoxo_Diamonddd,#nationaldogday,545,en,769301163825045504
908152572,TaylorGal4ev,#nationaldogday,1252,en,769301159735599104
488658953,MerckVetManual,#nationaldogday,9114,en,769301164798148608
954898645,lilbhouston21,#nationaldogday,440,en,769301167511699456
2165174715,xnarrysigh,#respecttylerjoseph,371,en,769297853604823040
172653818,alpinekristy,#nationaldogday,1715,en,769301167641796608
1529694186,jjordanmarie,#nationaldogday,509,en,769301165624266752
2793340300,nintendoblud,#nationaldogday,106,en,769301179859816448
2890309110,hesmikey,#respecttylerjoseph,1657,en,769301170871336960
1117008032,vicky_chavez07,#nationaldogday,545,en,769301178471415808
3700284858,addcctwithapen,#respecttylerjoseph,179,en,769301179457089536
3387689172,joshk21_,#nationaldogday,440,en,769301171135614976
2896217498,bellammussa,#nationaldogday,321,en,769301178282762240
2916931604,innnky,#nationaldogday,329,en,769301170888204288
2995259638,branson_paris,#nationaldogday,268,en,769301171626397696
2520694820,colmccartney12,#nationaldogday,221,en,769301179532713984
826428757,FonsoFlores11,#nationaldogday,103,en,769301172737814528
1035016610,chaseyalm12,#respecttylerjoseph,221,en,769301178425470976
496541843,Plesac19,#nationaldogday,47031,en,769301177758576640
167197977,DrJRose,#nationaldogday,653,en,769301176504422400
508122958,meliss_eliss,#nationaldogday,257,en,769301175522856960
3321241480,123ABCTeacher2B,#nationaldogday,462,en,769297840271163392
165492013,casey_collide,#nationaldogday,1471,en,769301196293206016
738813509392293888,RAVENSAZARATH,#respecttylerjoseph,191,en,769301198029684736
16208767,post_kate,#nationaldogday,450,en,769301200604803072
4885074072,yogirlkenz6,#nationaldogday,140,en,769301199879299072
424679840,GabbyMcCall1,#nationaldogday,283,en,769301197106839554
2956620589,virtualyy,#nationaldogday,239,en,769301196502765568
762094149860466688,oh_grow_on,#nationaldogday,106,en,769301198176485378
3304542006,woahmitchy,#respecttylerjoseph,653,en,769301199283552256
60774808,katharine__sm,#nationaldogday,1886,en,769301199761842176
2312442858,_princessrenaa,#nationaldogday,1365,en,769301197303877632
1634120364,katelynmariebb,#nationaldogday,1430,en,769301241662799872
27761084,Megan0903,#nationaldogday,832,en,769301238366269444
876953443,salazar_anai,#nationaldogday,313,en,769301238227857411
1684871557,mirandaaav,#nationaldogday,197,en,769301237053333505
2616732097,sahian__,#nationaldogday,1233,en,769301240626896896
3236089360,elliefisherrx,#respecttylerjoseph,184,en,769301239188389890
194013765,cobykai,#nationaldogday,1354,en,769301234264051712
2269995146,sasmanch,#respecttylerjoseph,483,en,769301248805785600
321642881,sydney_holbrook,#nationaldogday,320,en,769301244246646784
54826495,BigBousta,#respecttylerjoseph,1317,en,769301245534179328
2171218024,More_cowbell69,#nationaldogday,135,en,769301243198005249
57486565,tricia_d21,#nationaldogday,245,en,769301244674396160
1528517504,GabbsMcGee,#nationaldogday,399,en,769301244762619905
895843711,KKoehler_,#nationaldogday,206,en,769301248143003648
3002559336,maramccainn,#respecttylerjoseph,306,en,769301248214388736
2563807644,VannnieeLopez,#nationaldogday,218,en,769301256913301504
22229344,askerski,#nationaldogday,143,en,769301254648365056
66564042,HYpkrOniK,#nationaldogday,141,en,769301252308172800
2227342745,annageorgina_,#nationaldogday,409,en,769301254875049985
381895823,Kristenmmsims,#nationaldogday,222,en,769301252106625025
38132154,sbrsports,#nationaldogday,1489,en,769301252844953601
77898890,ForTheBananna,#nationaldogday,175,en,769301253079781376
2615680280,_emmarose_2000,#respecttylerjoseph,192,en,769301255323783169
1656020904,spanteaches,#nationaldogday,159,en,769301253587369985
2450687713,1LonelyCoyote,#nationaldogday,1044,en,769301254191276032
4767860273,Lukessexpistol,#respecttylerjoseph,582,en,769301262529626112
2385942091,kenzie_carterr,#nationaldogday,689,en,769301262059704320
2939982918,Daisy_SoteloG,#respecttylerjoseph,818,en,769301264890929152
2227828639,gcelizabeth1,steve rogers,493,en,769301265335537664
1687340479,Ohfrickhayes,#nationaldogday,1450,en,769301264052039680
1212919585,EmmaNipp,#nationaldogday,353,en,769301268187664384
1358345814,screaminguke,#respecttylerjoseph,401,en,769297809304530944
1367577684,smileyshaye23,#nationaldogday,383,en,769301266644164609
2184519828,idkamaya_,#nationaldogday,511,en,769301266023510017
131518754,TheChrisCharlz,#gloryoutnow,345,en,769301267369852928
76240824,swamp_fred,#nationaldogday,163,en,769301283421491200
